time_period,period_end_time,high,low,last,volume,spread,midpoint,liquidity_bid,liquidity_ask,volatility_mid_1min,volatility_mid_3min,volatility_last_1min,volatility_last_3min
1.0,60000000.0,9282.22,9266.87,9276.18,1.07719813,10.450000000000728,9270.395,7.19189558,12.82057022,,,,
2.0,120000000.0,9272.78,9260.99,9271.96,0.04503208,8.569999999999709,9263.325,14.1509698,13.56171765,,,,
3.0,180000000.0,9259.14,9259.14,9259.14,0.02455846,6.950000000000728,9262.935,7.2185250000000005,12.007537529999999,,,,
4.0,240000000.0,9259.99,9256.37,9256.37,0.55388,5.050000000001091,9253.845000000001,11.3625,8.44524873,,,,
5.0,300000000.0,9256.38,9251.01,9256.37,0.38713294000000004,5.3400000000001455,9253.7,11.470764099999998,14.040406459999996,,,,
6.0,360000000.0,9256.17,9256.17,9256.17,0.02584373,5.0899999999983265,9253.625,9.41020439,14.32971351,,,,
7.0,420000000.0,9252.01,9249.17,9249.17,0.15487964,5.1599999999998545,9246.59,4.42717694,31.84074673,,,,
8.0,480000000.0,9248.93,9244.05,9244.15,0.3627315200000001,4.610000000000582,9246.455,2.9954583699999997,33.388842489999995,,,,
9.0,540000000.0,9249.12,9228.52,9228.52,4.93459007,14.930000000000291,9237.235,28.850043980000002,37.97309131,,,,
10.0,600000000.0,9263.86,9230.27,9263.86,2.43092105,14.609999999998763,9265.835,9.675341379999997,11.21923843,,,,
11.0,660000000.0,9273.13,9264.52,9264.52,0.326075,10.8799999999992,9270.73,14.874480940000002,10.835800580000003,,,,
12.0,720000000.0,9294.03,9268.65,9294.03,0.33590137,11.819999999999709,9285.69,27.589876439999998,22.953975579999998,0.0011394877629267788,,0.0014299647999986267,
13.0,780000000.0,9293.71,9279.41,9293.71,0.011098489999999999,16.75,9302.165,9.593251440000003,24.25225477,0.0012009046102399183,,0.0017311873300449782,
14.0,840000000.0,9295.76,9295.76,9295.76,0.06561912,12.930000000000291,9306.655,12.130681690000003,12.455453030000001,0.0012790319209948135,0.00243431708999699,0.001650229183677709,0.002907277272883924
15.0,900000000.0,9313.12,9309.0,9309.0,0.03191173,11.300000000001091,9300.43,10.22726607,11.97210269,0.0011905782259630507,0.002455465035692291,0.001636332500296154,0.0028794603549162677
16.0,960000000.0,9307.38,9296.62,9296.62,0.04725294,9.909999999999854,9301.575,8.5785824,11.96667052,0.0012378938060376165,0.002335546835401571,0.0016549295354423327,0.00273405430725987
17.0,1020000000.0,9306.53,9299.64,9299.64,0.04772451,2.7699999999986176,9298.255000000001,0.02883223,0.6731305200000001,0.0012330755469129489,0.002250098263665996,0.0017456355370676605,0.002701296294242235
18.0,1080000000.0,9309.5,9296.87,9309.5,0.16868497,8.19000000000051,9305.435000000001,11.36135986,11.957040939999999,0.0011966745819428602,0.0022628722764869535,0.0017012593436745332,0.002626259599546355
19.0,1140000000.0,9309.53,9309.53,9309.53,0.12073009,4.829999999999927,9307.115000000002,11.644759279999999,1.6978307,0.0011822142591207923,0.0021570655418935874,0.0016663029055347825,0.002505584682813519
20.0,1200000000.0,9309.51,9309.48,9309.51,0.061669249999999995,11.319999999999709,9303.84,13.351224769999998,11.838377859999998,0.0010665913003452742,0.0018728321132922138,0.0014908942998734054,0.0019770180845269936
21.0,1260000000.0,9309.51,9309.5,9309.51,0.011352039999999999,5.569999999999709,9304.135,6.84582477,11.042705589999997,0.0007699358787548589,0.0019146868666963081,0.001131546508749844,0.0019975849544876948
22.0,1320000000.0,9309.51,9301.38,9301.38,0.057311339999999995,8.1200000000008,9305.439999999999,10.68460946,10.94968069,0.0007766706862495414,0.001974576867274856,0.0011343959922572812,0.002090435208873516
23.0,1380000000.0,9309.51,9301.69,9302.96,0.10731205999999997,6.769999999998618,9307.505000000001,9.26208959,11.247330289999999,0.0006551169544903534,0.0015848679871176782,0.0007600324762924858,0.001314622803286624
24.0,1440000000.0,9314.99,9304.11,9314.99,0.05904846,11.709999999999127,9309.125,14.310318750000002,12.55781802,0.00040156149197872375,0.0012486636805764334,0.0007594451779283837,0.0011894793513430079
25.0,1500000000.0,9310.6,9299.07,9310.59,0.09613255000000001,11.549999999999272,9304.815,10.01498598,12.575759419999999,0.00037891653430250147,0.0006291578196944236,0.000840360265572158,0.0007775430783896105
26.0,1560000000.0,9314.68,9302.62,9314.68,0.10664631000000001,8.760000000000218,9310.3,4.890374530000001,12.431271269999998,0.000344607402933915,0.00046378289091838636,0.0007537987580776888,0.0006979823776513423
27.0,1620000000.0,9306.73,9306.73,9306.73,0.02699704,6.470000000001164,9311.455,5.441266929999999,11.08880058,0.0003813265677300734,0.0004613507514836094,0.0006109040228633484,0.0007522451826607931
28.0,1680000000.0,9314.99,9309.87,9309.87,0.03257447,2.4799999999995634,9313.76,6.0393376199999995,1.03580058,0.0003505268478371884,0.00029277945368518687,0.0006836642355735643,0.0008480254830649025
29.0,1740000000.0,9314.99,9309.99,9314.99,0.13359229,10.399999999999636,9309.79,9.23928509,11.898221280000001,0.0002854992372334665,0.0003513485300151071,0.000610075850520023,0.0008525414607850447
30.0,1800000000.0,9319.52,9306.39,9316.18,2.8833338299999998,4.229999999999563,9311.115,6.83780133,5.77164409,0.000321862001021186,0.0003554393763399261,0.0006316584216687004,0.000768231359778598
31.0,1860000000.0,9313.23,9309.23,9313.23,0.02361457,7.700000000000728,9316.15,14.632103429999997,10.93464839,0.0002965648773542839,0.0003456593729475906,0.0006316064485877917,0.0007628214752535561
32.0,1920000000.0,9329.52,9320.0,9329.52,1.19184172,8.05999999999949,9322.79,15.739801159999999,10.45702825,0.00032640111320394007,0.0003270710802846743,0.000642261303051777,0.0007641633061815585
33.0,1980000000.0,9326.82,9326.82,9326.82,0.04642553,4.449999999998909,9324.595000000001,9.25658352,5.20602825,0.0003705535003184456,0.0004466103880408622,0.0007431987602177368,0.000779911791148531
