time_period,period_end_time,high,low,last,volume,spread,midpoint,liquidity_bid,liquidity_ask,volatility_mid_1min,volatility_mid_3min,volatility_last_1min,volatility_last_3min
1.0,60000000.0,10300.01,10280.94,10280.96,15.273002029999999,1.610000000000582,10284.805,0.16696013,40.40891379,,,,
2.0,120000000.0,10285.5,10271.25,10276.7,22.00300753999999,1.2300000000013824,10276.085,52.787628930000004,2.62644018,,,,
3.0,180000000.0,10276.69,10271.01,10273.69,8.006662600000002,1.9200000000000728,10272.669999999998,4.08999766,38.54789703,,,,
4.0,240000000.0,10273.49,10260.47,10262.59,45.02022620000002,2.280000000000655,10261.45,17.949546520000002,29.81114209,,,,
5.0,300000000.0,10264.15,10254.79,10259.8,20.479929499999997,0.00999999999839929,10259.795,3.225,1.8631339299999996,,,,
6.0,360000000.0,10266.080000000002,10257.35,10265.87,5.75117013,1.110000000000582,10265.105,0.48214404000000005,6.89969224,,,,
7.0,420000000.0,10265.66,10252.99,10253.43,1.97475241,0.6499999999996362,10253.825,2.0261827500000003,2.08703841,,,,
8.0,480000000.0,10255.16,10248.74,10254.89,24.82446353,3.3400000000001455,10252.9,16.5245049,41.3075306,,,,
9.0,540000000.0,10252.96,10241.06,10243.99,16.548988089999998,3.7000000000007276,10242.07,30.54453951,15.05965213,,,,
10.0,600000000.0,10285.0,10240.17,10285.0,91.10931817000001,0.010000000000218279,10284.994999999999,4.76463804,9.197246680000001,,,,
11.0,660000000.0,10285.0,10281.28,10285.0,8.13804495,0.010000000000218279,10284.994999999999,7.1019934,5.24622642,,,,
12.0,720000000.0,10313.32,10284.99,10296.63,40.297046210000005,0.00999999999839929,10296.625,5.53947372,1.2706996,0.001490378851641271,,0.0014309979659849262,
13.0,780000000.0,10318.0,10296.62,10314.330000000002,19.157059229999998,0.010000000002037268,10314.325,8.559614970000002,1.031,0.0014956233863605444,,0.0014567495406383,
14.0,840000000.0,10331.07,10314.32,10323.78,5.55281917,0.010000000000218279,10323.775000000001,0.13843847,1.66803603,0.0015481847266159649,0.0025705710004050564,0.0015133302916529546,0.0024637621572515312
15.0,900000000.0,10329.0,10314.32,10317.44,15.714336460000002,0.010000000000218279,10314.654999999999,0.052,6.18082236,0.0014690549674740273,0.002532236190089424,0.0014350518737927013,0.0024824017883811724
16.0,960000000.0,10325.0,10314.66,10318.86,3.76097465,0.010000000000218279,10318.855,1.365e-05,11.36426072,0.0015218347033341957,0.0023550588245346746,0.0014592121945983928,0.002301290391809287
17.0,1020000000.0,10318.85,10305.06,10310.0,22.07656886,1.5300000000006548,10310.765,9.88388568,15.99261443,0.0015223182984501818,0.0022657664440117902,0.0014646195556917837,0.0022067997859159098
18.0,1080000000.0,10328.38,10310.84,10324.32,9.468983620000001,0.010000000000218279,10324.314999999999,7.30090036,0.8638903799999998,0.0014913775005592394,0.0023252573679410147,0.0014262871054648333,0.0022615277735279172
19.0,1140000000.0,10328.42,10324.31,10328.41,3.19058785,3.969999999999345,10326.425,24.566152069999998,11.47777335,0.001490126849954584,0.002214603761046602,0.001439507866509629,0.002179391021931459
20.0,1200000000.0,10326.89,10315.0,10322.59,8.24144156,2.1700000000000728,10320.945,5.176968329999999,7.207167190000001,0.0013863037979728343,0.0018192070756068584,0.0013252694299859121,0.0017948990539957254
21.0,1260000000.0,10321.98,10315.54,10316.71,4.843474059999999,0.5399999999990541,10316.439999999999,0.54791982,0.8015893499999999,0.0008639317922156194,0.0018142036643406714,0.0008529913484783623,0.0017747505333632083
22.0,1320000000.0,10321.02,10315.54,10321.02,3.6462761300000004,0.21999999999934516,10320.900000000001,7.07393204,1.7618318800000001,0.0008910802920055107,0.0019161101192903237,0.0008935365273210135,0.0018910664767062663
23.0,1380000000.0,10323.56,10320.79,10323.55,2.49734587,0.00999999999839929,10323.545,0.0417,9.44601808,0.000850103667830948,0.001500410632536432,0.0008525689590998316,0.001547884842213531
24.0,1440000000.0,10327.37,10323.25,10326.77,2.48554281,1.6899999999986903,10324.545,2.60785496,13.255957890000001,0.0006937947151295071,0.0013565186696958748,0.0006967910072453883,0.0014177570807978146
25.0,1500000000.0,10325.27,10321.0,10321.01,2.1222518099999994,0.010000000000218279,10321.005000000001,0.48141117,4.7827904,0.0006374287774927263,0.000876296453105305,0.0006469009246460862,0.000979944466637377
26.0,1560000000.0,10327.35,10321.01,10327.21,1.7462876399999998,0.010000000000218279,10327.215,2.76656103,2.40972547,0.0005798987030333755,0.000739476918309621,0.0006414964251992037,0.0008091259058040529
27.0,1620000000.0,10327.35,10327.22,10327.34,2.267421479999999,0.010000000000218279,10327.345000000001,8.84829755,0.57807551,0.0005942440089224721,0.0007367226298526352,0.0006635824888374369,0.000806528251332101
28.0,1680000000.0,10333.4,10327.35,10333.4,4.932118769999997,0.010000000000218279,10333.395,1.84708064,0.7666367800000001,0.0005219190792464581,0.0005672999583115278,0.0005872916429330864,0.0006426977707723906
29.0,1740000000.0,10333.4,10321.15,10323.06,4.75085732,0.010000000000218279,10323.064999999999,1.70568948,2.24163057,0.0003900493922584745,0.0006012645873586624,0.00045495350764342666,0.0006925109739389548
30.0,1800000000.0,10323.080000000002,10323.0,10323.01,3.212922369999997,0.010000000000218279,10323.005000000001,10.567734289999999,3.68469784,0.000504566500153205,0.0006211698451132299,0.0005445132582704693,0.0006942245127656232
31.0,1860000000.0,10336.74,10323.0,10336.01,4.500649949999999,1.5400000000008731,10335.24,7.72964754,7.88325841,0.000476525745661078,0.0005891512486066904,0.0005171033027720098,0.0006249473467941295
32.0,1920000000.0,10336.72,10332.32,10334.55,2.1869815699999995,0.7899999999990541,10335.165,11.50234255,0.80385133,0.0005618620549795342,0.000518683038223061,0.0005987906970639759,0.0005699337664923464
33.0,1980000000.0,10337.69,10334.78,10337.65,1.42436658,0.010000000000218279,10337.654999999999,4.82617768,0.85733651,0.0005577578191166525,0.0005391970843509538,0.0006007376457878254,0.0005595774388354795
34.0,2040000000.0,10349.99,10337.65,10339.74,3.9669189399999976,0.010000000000218279,10339.735,0.01,4.04501556,0.0005574520014537315,0.0006266662546657129,0.0006020015255941563,0.000640653108980437
35.0,2100000000.0,10349.24,10338.7,10349.21,6.232723200000001,2.1999999999989086,10348.11,31.79243141,8.917776759999999,0.0005575843140630875,0.0006170364491457109,0.0005997031182406421,0.0006168149511830095
36.0,2160000000.0,10355.38,10348.94,10350.12,11.935734160000003,0.00999999999839929,10350.125,1.21512167,17.65273954,0.0005634929677551204,0.0006459999704547802,0.0005946857813709537,0.0006707341056855366
37.0,2220000000.0,10350.11,10345.05,10347.7,4.05185295,1.930000000000291,10346.735,25.85713531,7.5503159900000005,0.0005521053194138119,0.0006708236876282904,0.0005862714505170383,0.0006959841785099565
38.0,2280000000.0,10347.72,10341.330000000002,10341.330000000002,23.855409749999996,1.070000000001528,10340.795000000002,29.58151117,6.71458116,0.0005739871186094912,0.0006599986697006397,0.0005995732614799189,0.0006705029048128147
39.0,2340000000.0,10341.89,10340.25,10341.84,2.8856996600000007,0.00999999999839929,10341.835000000001,0.8538811899999998,0.79339065,0.0005985013883266185,0.000749255547266584,0.0006292095088193729,0.0007722820995597013
40.0,2400000000.0,10347.26,10341.84,10343.15,5.65349139,0.010000000000218279,10343.154999999999,0.00190305,10.20343236,0.00048102302999825715,0.0008038670197034811,0.0005185026120322489,0.0008259265189951183
41.0,2460000000.0,10343.16,10340.51,10340.52,3.562036589999999,0.010000000000218279,10340.515,8.60993237,0.46746414,0.0004774712426045703,0.0007961825976057884,0.000515256733627256,0.0008281117360436395
42.0,2520000000.0,10340.54,10340.51,10340.54,1.46854751,0.010000000000218279,10340.535,0.77864027,6.5258667699999995,0.000359844493136029,0.0008054941470232594,0.00038665789049075177,0.0008419872136928904
43.0,2580000000.0,10340.55,10340.53,10340.54,2.6497729100000003,0.00999999999839929,10340.545,3.49869414,5.13995515,0.0003597060003522749,0.0007792883258827761,0.0003821687403454017,0.0008219048166505435
44.0,2640000000.0,10340.55,10326.830000000002,10330.36,36.51833449999998,0.010000000000218279,10330.355,6.91153129,0.54858329,0.00035426587329455916,0.0006957347210920778,0.0003736790015987571,0.0007429966182926555
45.0,2700000000.0,10331.39,10330.35,10331.39,0.9269955400000002,0.010000000000218279,10331.384999999998,0.00026333,18.97760441,0.0004594920017211801,0.0007607661219814318,0.0004743804543405899,0.0008077058006157524
46.0,2760000000.0,10334.830000000002,10325.0,10331.21,11.236111659999997,0.00999999999839929,10331.205,1.16598566,14.53399344,0.00035860533974314325,0.0006708052465930609,0.0003474033765424565,0.0006887048054549016
47.0,2820000000.0,10331.21,10329.830000000002,10331.17,2.3538796699999995,0.010000000000218279,10331.175,6.04281603,5.28188546,0.00034282163741864184,0.0004969080691586961,0.0003408895981252694,0.0005164356267803402
48.0,2880000000.0,10345.86,10331.17,10344.5,18.86163132,0.010000000000218279,10344.494999999999,7.02846833,0.35902693,0.0003429581583335983,0.00038225489446040933,0.00034440973765481836,0.00037634365517126106
49.0,2940000000.0,10344.5,10337.55,10340.32,0.8005031100000003,0.010000000000218279,10340.314999999999,8.14662155,1.22700913,0.0005217575282351471,0.0006432346195112981,0.0005213354587979221,0.0006422895070061213
50.0,3000000000.0,10349.14,10340.31,10348.39,4.211302120000001,0.010000000000218279,10348.384999999998,0.22732989,0.09387634,0.0005372385316322607,0.0007064990693805537,0.0005372256301968803,0.000709153614406688
51.0,3060000000.0,10349.11,10345.25,10349.11,1.6295006199999995,2.25,10347.985,19.665856390000002,15.293993139999998,0.0005878295185173418,0.0008810027107301121,0.0005878302454522017,0.0008817809119698234
52.0,3120000000.0,10349.11,10340.56,10340.56,6.49947733,0.010000000000218279,10340.555,0.06968644,9.762519230000002,0.0005800962911964464,0.0008836838097539338,0.0005789838838472156,0.0008871406638873961
53.0,3180000000.0,10340.56,10330.0,10330.0,5.88303693,0.010000000000218279,10330.005000000001,4.83130535,6.73674937,0.0006271404828453304,0.0008808624971371649,0.0006406239499430196,0.0008841464174452117
54.0,3240000000.0,10330.01,10320.96,10320.99,5.157855179999999,3.8099999999994907,10322.895,22.530184680000005,35.830206770000004,0.0006978880865258595,0.0010485162699599448,0.0007101695679624057,0.0010530200032899829
55.0,3300000000.0,10324.8,10315.0,10315.01,5.0279101200000005,0.010000000000218279,10315.005000000001,0.33484512,9.900849049999998,0.0006651880579065522,0.0012496246983072531,0.0006968901130057549,0.0013092735418670915
56.0,3360000000.0,10315.01,10310.0,10311.51,3.068487,0.010000000000218279,10311.505000000001,3.40075465,0.56414524,0.000692812614814622,0.0014190393280954703,0.0007080458436864142,0.0014698514556265333
57.0,3420000000.0,10311.51,10310.0,10310.01,2.3046261799999996,0.010000000000218279,10310.005000000001,0.21056588,24.5748274,0.0006929916217639855,0.0014785230912575675,0.0007082214854811999,0.0015262301780064273
58.0,3480000000.0,10310.01,10300.0,10300.01,5.608037789999998,0.010000000000218279,10300.005000000001,13.76273864,4.56156947,0.0006904452230896738,0.0014872686879335696,0.0007057578839044341,0.0015259747490422259
59.0,3540000000.0,10302.0,10300.0,10302.0,3.0223103300000007,0.010000000000218279,10301.994999999999,21.31934185,0.73815035,0.0005108353298235786,0.0013736299236468319,0.0005310815250889705,0.0014154768765914615
60.0,3600000000.0,10302.0,10292.84,10297.080000000002,24.342679020000002,3.5900000000001455,10295.295,22.322996840000005,16.2577524,0.0005442889855003183,0.0012504741753007614,0.0005633329895080326,0.001296324647703917
